"FOLIO","VIV_SEL","P0_1","P0_2","P0_3","P0_4_1","P0_4_1A","P0_4_2","P0_4_2A","P1_1","P1_2","P1_3","TLOC","REGION","EST_DIS","UPM_DIS","FAC_VIV"
"02384","19","02","03","01","1","1","2","","03","1","","4","3","037","0000396",602
"02385","20","01","04","01","1","1","1","2","02","1","","4","3","037","0000396",602
"02386","21","01","02","01","2","","1","2","02","1","","4","3","037","0000396",602
"02387","22","01","04","01","1","1","1","2","03","1","","4","3","037","0000396",602
"02388","01","01","01","01","2","","2","","01","1","","1","6","044","0000397",2670
"02389","02","03","05","01","2","","1","1","05","1","","1","6","044","0000397",2670
"02390","03","02","04","02","2","","1","1","01","1","","1","6","044","0000397",2670
"02391","04","02","03","01","2","","2","","04","1","","1","6","044","0000397",2670
"02392","01","02","02","01","2","","2","","03","1","","1","6","044","0000398",3586
"02393","02","04","06","02","1","1","1","1","05","1","","1","6","044","0000398",3586
"02394","03","01","02","00","2","","2","","09","1","","1","6","044","0000398",3586
"02395","04","01","01","01","2","","2","","01","1","","1","6","044","0000398",3586
"02396","05","01","02","01","2","","2","","03","1","","1","6","044","0000398",3586
"02397","01","01","02","01","2","","1","1","01","1","","1","6","044","0000399",3629
"02398","02","05","08","03","2","","1","1","07","1","","1","6","044","0000399",3629
"02399","03","01","01","00","2","","2","","01","1","","1","6","044","0000399",3629
"02400","04","01","02","01","1","1","1","1","04","1","","1","6","044","0000399",3629
"02401","05","01","02","02","1","1","2","","02","1","","1","6","044","0000399",3629
"02402","01","02","03","02","2","","2","","05","1","","1","6","044","0000400",3367
"02403","02","03","05","00","2","","1","1","03","1","","1","6","044","0000400",3367
"02404","03","01","02","00","2","","2","","04","1","","1","6","044","0000400",3367
"02405","04","03","04","00","2","","1","2","06","1","","1","6","044","0000400",3367
"02406","01","04","05","01","2","","2","","08","2","02","1","6","044","0000401",3586
"02407","02","01","02","00","2","","2","","04","1","","1","6","044","0000401",3586
"02408","03","02","04","01","1","1","1","1","02","1","","1","6","044","0000401",3586
"02409","04","02","02","00","2","","2","","04","1","","1","6","044","0000401",3586
"02410","05","01","03","01","2","","2","","02","1","","1","6","044","0000401",3586
"02411","01","03","05","02","1","2","1","1","04","1","","1","6","044","0000402",2577
"02412","02","02","04","01","1","1","1","1","02","1","","1","6","044","0000402",2577
"02413","03","01","02","01","1","1","2","","02","1","","1","6","044","0000402",2577
"02414","05","02","07","02","1","1","1","1","04","2","02","1","6","044","0000402",2577
"02415","01","03","05","02","2","","1","1","03","1","","1","6","045","0000403",3514
"02416","02","02","03","01","2","","1","1","03","1","","1","6","045","0000403",3514
"02417","03","01","03","01","2","","2","","01","1","","1","6","045","0000403",3514
"02418","05","04","06","01","2","","2","","04","1","","1","6","045","0000403",3514
"02419","01","02","04","01","2","","2","","03","1","","1","6","045","0000404",3257
"02420","02","02","04","02","1","1","2","","04","1","","1","6","045","0000404",3257
"02421","03","02","05","02","2","","1","1","03","1","","1","6","045","0000404",3257
"02422","04","02","05","01","2","","1","1","02","1","","1","6","045","0000404",3257
"02423","01","05","09","02","2","","1","1","04","2","02","1","6","044","0000405",3330
"02424","02","01","01","01","2","","2","","02","1","","1","6","044","0000405",3330
"02425","03","03","03","03","1","2","1","1","06","1","","1","6","044","0000405",3330
"02426","05","01","03","01","1","1","2","","04","1","","1","6","044","0000405",3330
"02427","01","02","02","01","2","","1","1","03","1","","1","6","044","0000406",3236
"02428","03","02","04","01","2","","1","1","05","1","","1","6","044","0000406",3236
"02429","04","02","04","01","2","","2","","04","1","","1","6","044","0000406",3236
"02430","05","06","07","02","1","2","2","","12","2","03","1","6","044","0000406",3236
"02431","01","02","04","01","1","1","2","","03","1","","1","6","045","0000407",4336
"02432","02","01","04","03","1","2","1","1","04","1","","1","6","045","0000407",4336
"02433","03","01","03","01","1","1","1","1","02","1","","1","6","045","0000407",4336
"02434","04","02","04","01","1","2","1","1","06","1","","1","6","045","0000407",4336
"02435","05","03","04","01","2","","1","1","06","1","","1","6","045","0000407",4336
"02436","01","03","05","02","1","1","1","1","05","1","","1","6","045","0000408",4631
"02437","03","02","04","03","1","2","1","1","02","1","","1","6","045","0000408",4631
"02438","04","02","05","02","1","1","1","1","03","1","","1","6","045","0000408",4631
"02439","05","01","05","02","1","1","1","1","03","1","","1","6","045","0000408",4631
"02440","01","01","01","00","2","","2","","04","1","","1","6","044","0000409",3618
"02441","02","02","03","00","2","","2","","11","1","","1","6","044","0000409",3618
"02442","03","01","01","01","2","","2","","05","1","","1","6","044","0000409",3618
"02443","04","03","04","02","2","","1","1","07","2","02","1","6","044","0000409",3618
"02444","05","02","04","01","2","","1","1","03","1","","1","6","044","0000409",3618
"02445","01","01","01","01","1","1","2","","01","1","","1","6","044","0000410",3236
"02446","02","01","03","01","2","","1","1","03","1","","1","6","044","0000410",3236
"02447","03","01","02","01","1","1","2","","03","1","","1","6","044","0000410",3236
"02448","04","03","05","02","1","1","1","1","05","1","","1","6","044","0000410",3236
"02449","05","02","04","01","1","1","1","1","04","1","","1","6","044","0000410",3236
"02450","02","02","06","03","1","1","1","1","05","1","","1","6","044","0000411",3221
"02451","03","02","05","02","1","1","1","1","02","1","","1","6","044","0000411",3221
"02452","04","02","04","01","2","","1","1","04","1","","1","6","044","0000411",3221
"02453","05","02","04","01","1","1","2","","04","1","","1","6","044","0000411",3221
"02454","01","01","01","01","2","","1","1","03","1","","1","6","044","0000412",2709
"02455","02","02","03","01","1","1","1","1","04","1","","1","6","044","0000412",2709
"02456","03","01","02","01","2","","1","1","02","1","","1","6","044","0000412",2709
"02457","04","03","05","01","2","","1","1","06","1","","1","6","044","0000412",2709
"02458","05","01","05","02","1","1","2","","06","2","03","1","6","044","0000412",2709
"02459","01","03","04","01","1","1","1","1","04","1","","1","6","044","0000413",3553
"02460","02","02","03","01","2","","1","1","05","1","","1","6","044","0000413",3553
"02461","03","03","04","01","2","","1","1","05","1","","1","6","044","0000413",3553
"02462","04","01","08","01","2","","2","","01","1","","1","6","044","0000413",3553
"02463","01","03","05","01","2","","2","","08","2","02","2","6","041","0000414",4073
"02464","02","01","01","01","2","","2","","04","1","","2","6","041","0000414",4073
"02465","03","02","05","02","1","1","1","1","04","1","","2","6","041","0000414",4073
"02466","05","02","05","02","1","1","1","2","02","1","","2","6","041","0000414",4073
"02467","06","01","01","01","2","","1","1","03","1","","2","6","041","0000414",4073
"02468","07","01","01","01","2","","2","","02","1","","2","6","041","0000414",4073
"02469","08","02","03","01","2","","2","","04","1","","2","6","041","0000414",4073
"02470","09","01","01","01","2","","2","","04","1","","2","6","041","0000414",4073
"02471","10","02","03","00","2","","2","","03","1","","2","6","041","0000414",4073
"02472","11","01","02","01","2","","2","","04","1","","2","6","041","0000414",4073
"02473","12","01","03","00","2","","2","","02","1","","2","6","041","0000414",4073
"02474","13","01","04","02","2","","1","1","03","1","","2","6","041","0000414",4073
"02475","14","01","01","00","2","","2","","02","1","","2","6","041","0000414",4073
"02476","15","01","02","01","2","","2","","03","1","","2","6","041","0000414",4073
"02477","16","02","03","01","1","1","1","1","06","1","","2","6","041","0000414",4073
"02478","17","01","04","01","1","1","1","1","05","1","","2","6","041","0000414",4073
"02479","18","01","02","00","2","","2","","02","1","","2","6","041","0000414",4073
"02480","19","02","04","01","2","","2","","06","1","","2","6","041","0000414",4073
"02481","20","02","04","02","2","","1","1","06","1","","2","6","041","0000414",4073
"02482","01","02","05","00","1","1","2","","03","1","","2","6","041","0000415",3104
"02483","02","02","04","01","2","","2","","06","1","","2","6","041","0000415",3104
"02484","03","02","04","00","2","","2","","05","1","","2","6","041","0000415",3104
"02485","04","01","01","00","2","","2","","07","1","","2","6","041","0000415",3104
"02486","05","02","05","02","1","1","1","1","02","1","","2","6","041","0000415",3104
"02487","06","01","01","00","2","","2","","06","1","","2","6","041","0000415",3104
"02488","07","01","03","00","2","","2","","06","1","","2","6","041","0000415",3104
"02489","08","01","02","01","2","","2","","03","1","","2","6","041","0000415",3104
"02490","09","01","02","00","2","","2","","01","1","","2","6","041","0000415",3104
"02491","11","01","01","00","2","","2","","08","1","","2","6","041","0000415",3104
"02492","12","01","02","00","1","1","1","2","01","1","","2","6","041","0000415",3104
"02493","13","01","02","00","2","","2","","01","1","","2","6","041","0000415",3104
"02494","14","01","06","01","2","","1","2","03","1","","2","6","041","0000415",3104
"02495","15","02","03","00","2","","2","","03","1","","2","6","041","0000415",3104
"02496","16","01","03","00","1","1","2","","04","1","","2","6","041","0000415",3104
"02497","17","02","04","01","2","","2","","02","1","","2","6","041","0000415",3104
"02498","18","02","04","01","2","","2","","06","1","","2","6","041","0000415",3104
"02499","19","02","03","00","1","3","2","","02","1","","2","6","041","0000415",3104
"02500","20","01","02","01","2","","2","","05","1","","2","6","041","0000415",3104
"02501","01","03","06","02","2","","1","1","04","1","","2","6","044","0000416",3624
"02502","02","04","06","02","2","","1","2","04","1","","2","6","044","0000416",3624
"02503","03","02","04","01","2","","2","","02","1","","2","6","044","0000416",3624
"02504","05","01","03","04","2","","2","","01","1","","2","6","044","0000416",3624
"02505","01","03","05","01","1","1","1","1","03","1","","2","6","041","0000417",3245
"02506","03","02","04","01","2","","2","","04","1","","2","6","041","0000417",3245
"02507","04","03","06","01","2","","2","","04","1","","2","6","041","0000417",3245
"02508","05","01","03","00","2","","2","","04","1","","2","6","041","0000417",3245
"02509","06","01","02","00","2","","2","","01","1","","2","6","041","0000417",3245
"02510","07","04","06","01","1","1","1","1","07","1","","2","6","041","0000417",3245
"02511","08","02","04","00","2","","2","","04","1","","2","6","041","0000417",3245
"02512","10","03","04","02","1","1","1","1","05","1","","2","6","041","0000417",3245
"02513","11","02","04","01","2","","2","","06","1","","2","6","041","0000417",3245
"02514","12","03","03","00","1","1","2","","08","1","","2","6","041","0000417",3245
"02515","13","01","02","00","2","","2","","04","1","","2","6","041","0000417",3245
"02516","14","01","06","02","1","1","2","","02","1","","2","6","041","0000417",3245
"02517","15","03","05","01","1","1","1","1","07","1","","2","6","041","0000417",3245
"02518","18","02","04","02","1","1","2","","03","1","","2","6","041","0000417",3245
"02519","19","02","03","01","2","","2","","02","1","","2","6","041","0000417",3245
"02520","20","01","02","01","2","","2","","04","1","","2","6","041","0000417",3245
"02521","01","03","03","01","2","","1","2","05","1","","3","6","042","0000418",2785
"02522","02","02","03","00","2","","2","","07","1","","3","6","042","0000418",2785
"02523","03","04","06","00","1","1","1","1","11","2","03","3","6","042","0000418",2785
"02524","05","02","04","01","2","","2","","05","1","","3","6","042","0000418",2785
"02525","07","01","03","00","2","","2","","06","1","","3","6","042","0000418",2785
"02526","08","03","05","00","2","","2","","05","1","","3","6","042","0000418",2785
"02527","09","02","04","01","1","1","1","1","08","1","","3","6","042","0000418",2785
"02528","10","01","03","01","2","","1","1","03","1","","3","6","042","0000418",2785
"02529","11","02","04","02","1","1","1","1","05","1","","3","6","042","0000418",2785
"02530","12","03","05","01","2","","1","2","05","1","","3","6","042","0000418",2785
"02531","13","01","05","01","1","1","2","","02","1","","3","6","042","0000418",2785
"02532","14","01","05","01","1","1","1","2","01","1","","3","6","042","0000418",2785
"02533","15","01","03","00","2","","2","","03","1","","3","6","042","0000418",2785
"02534","16","02","03","01","2","","2","","05","1","","3","6","042","0000418",2785
"02535","17","02","04","01","2","","1","1","03","1","","3","6","042","0000418",2785
"02536","18","02","02","01","2","","2","","04","1","","3","6","042","0000418",2785
"02537","19","02","04","01","2","","1","2","02","1","","3","6","042","0000418",2785
"02538","20","01","02","00","2","","2","","01","1","","3","6","042","0000418",2785
"02539","01","02","04","00","1","1","2","","03","1","","3","6","042","0000419",3889
"02540","02","02","04","00","1","1","2","","04","1","","3","6","042","0000419",3889
"02541","03","02","04","00","2","","1","1","04","1","","3","6","042","0000419",3889
